id,customer_id,service_name,status,date_slot,address,vendor_name,amount,created_at
2000587,1000030,TV Repair,Pending,2026-02-14 03:00 PM - 04:00 PM,"Street 30, City",Vendor B,150,2026-02-10 16:46:03
2000588,1000036,Washing Machine Repair,Cancelled,2026-02-19 04:00 PM - 05:00 PM,"Street 36, City",Vendor C,200,2026-02-10 16:46:03
2000589,1000019,Washing Machine Repair,Completed,2026-03-08 05:00 PM - 06:00 PM,"Street 19, City",Vendor A,100,2026-02-10 16:46:03
2000590,1000003,AC Repair,Pending,2026-02-24 03:00 PM - 04:00 PM,"Street 3, City",Vendor A,100,2026-02-10 16:46:03
2000591,1000046,Washing Machine Repair,Pending,2026-02-26 04:00 PM - 05:00 PM,"Street 46, City",Vendor C,200,2026-02-10 16:46:03
2000592,1000044,Fridge Repair,Completed,2026-02-20 04:00 PM - 05:00 PM,"Street 44, City",Vendor B,150,2026-02-10 16:46:03
2000593,1000080,Fridge Repair,Cancelled,2026-03-05 12:00 PM - 01:00 PM,"Street 80, City",Vendor A,100,2026-02-10 16:46:03
2000594,1000066,AC Repair,Pending,2026-02-13 12:00 PM - 01:00 PM,"Street 66, City",Vendor C,200,2026-02-10 16:46:03
2000595,1000030,Washing Machine Repair,Completed,2026-03-07 01:00 PM - 02:00 PM,"Street 30, City",Vendor A,100,2026-02-10 16:46:03
2000596,1000017,Fridge Repair,Completed,2026-03-08 10:00 AM - 11:00 AM,"Street 17, City",Vendor C,200,2026-02-10 16:46:03
2000597,1000092,Fridge Repair,Completed,2026-02-14 09:00 AM - 10:00 AM,"Street 92, City",Vendor A,100,2026-02-10 16:46:03
2000598,1000020,TV Repair,Cancelled,2026-02-22 11:00 AM - 12:00 PM,"Street 20, City",Vendor C,200,2026-02-10 16:46:03
2000599,1000072,Washing Machine Repair,Cancelled,2026-03-04 02:00 PM - 03:00 PM,"Street 72, City",Vendor C,200,2026-02-10 16:46:03
2000600,1000017,Fridge Repair,Completed,2026-02-26 11:00 AM - 12:00 PM,"Street 17, City",Vendor A,100,2026-02-10 16:46:03
2000601,1000010,TV Repair,Pending,2026-03-12 05:00 PM - 06:00 PM,"Street 10, City",Vendor C,200,2026-02-10 16:46:03
2000602,1000037,Fridge Repair,Completed,2026-02-20 09:00 AM - 10:00 AM,"Street 37, City",Vendor C,200,2026-02-10 16:46:03
2000603,1000059,Washing Machine Repair,Completed,2026-03-10 02:00 PM - 03:00 PM,"Street 59, City",Vendor B,150,2026-02-10 16:46:03
2000604,1000054,TV Repair,Pending,2026-03-09 02:00 PM - 03:00 PM,"Street 54, City",Vendor B,150,2026-02-10 16:46:03
2000605,1000050,Fridge Repair,Cancelled,2026-02-14 12:00 PM - 01:00 PM,"Street 50, City",Vendor A,100,2026-02-10 16:46:03
2000606,1000029,AC Repair,Completed,2026-03-11 03:00 PM - 04:00 PM,"Street 29, City",Vendor C,200,2026-02-10 16:46:03
2000607,1000002,TV Repair,Pending,2026-03-03 03:00 PM - 04:00 PM,"Street 2, City",Vendor A,100,2026-02-10 16:46:03
2000608,1000004,Washing Machine Repair,Pending,2026-03-08 01:00 PM - 02:00 PM,"Street 4, City",Vendor A,100,2026-02-10 16:46:03
2000609,1000009,AC Repair,Pending,2026-03-08 02:00 PM - 03:00 PM,"Street 9, City",Vendor A,100,2026-02-10 16:46:03
2000610,1000077,TV Repair,Completed,2026-02-19 10:00 AM - 11:00 AM,"Street 77, City",Vendor A,100,2026-02-10 16:46:03
2000611,1000037,Fridge Repair,Completed,2026-02-20 05:00 PM - 06:00 PM,"Street 37, City",Vendor C,200,2026-02-10 16:46:03
2000612,1000023,Fridge Repair,Cancelled,2026-03-01 11:00 AM - 12:00 PM,"Street 23, City",Vendor A,100,2026-02-10 16:46:03
2000613,1000085,Washing Machine Repair,Pending,2026-02-14 12:00 PM - 01:00 PM,"Street 85, City",Vendor A,100,2026-02-10 16:46:03
2000614,1000022,Fridge Repair,Completed,2026-02-12 09:00 AM - 10:00 AM,"Street 22, City",Vendor B,150,2026-02-10 16:46:03
2000615,1000081,Fridge Repair,Cancelled,2026-02-17 01:00 PM - 02:00 PM,"Street 81, City",Vendor B,150,2026-02-10 16:46:03
2000616,1000035,TV Repair,Cancelled,2026-02-21 04:00 PM - 05:00 PM,"Street 35, City",Vendor A,100,2026-02-10 16:46:03
2000617,1000046,AC Repair,Pending,2026-02-21 11:00 AM - 12:00 PM,"Street 46, City",Vendor A,100,2026-02-10 16:46:03
2000618,1000053,AC Repair,Cancelled,2026-03-01 12:00 PM - 01:00 PM,"Street 53, City",Vendor B,150,2026-02-10 16:46:03
2000619,1000010,Washing Machine Repair,Completed,2026-03-08 09:00 AM - 10:00 AM,"Street 10, City",Vendor A,100,2026-02-10 16:46:03
2000620,1000047,AC Repair,Completed,2026-02-25 11:00 AM - 12:00 PM,"Street 47, City",Vendor C,200,2026-02-10 16:46:03
2000621,1000022,Washing Machine Repair,Cancelled,2026-02-10 04:00 PM - 05:00 PM,"Street 22, City",Vendor A,100,2026-02-10 16:46:03
2000622,1000039,TV Repair,Completed,2026-02-14 04:00 PM - 05:00 PM,"Street 39, City",Vendor A,100,2026-02-10 16:46:03
2000623,1000078,Washing Machine Repair,Completed,2026-02-23 05:00 PM - 06:00 PM,"Street 78, City",Vendor C,200,2026-02-10 16:46:03
2000624,1000042,Fridge Repair,Cancelled,2026-03-06 02:00 PM - 03:00 PM,"Street 42, City",Vendor B,150,2026-02-10 16:46:03
2000625,1000030,Washing Machine Repair,Cancelled,2026-03-03 04:00 PM - 05:00 PM,"Street 30, City",Vendor C,200,2026-02-10 16:46:03
2000626,1000052,Fridge Repair,Completed,2026-03-06 12:00 PM - 01:00 PM,"Street 52, City",Vendor B,150,2026-02-10 16:46:03
2000627,1000015,TV Repair,Cancelled,2026-02-20 01:00 PM - 02:00 PM,"Street 15, City",Vendor B,150,2026-02-10 16:46:03
2000628,1000016,Fridge Repair,Cancelled,2026-02-25 03:00 PM - 04:00 PM,"Street 16, City",Vendor B,150,2026-02-10 16:46:03
2000629,1000006,TV Repair,Cancelled,2026-02-15 01:00 PM - 02:00 PM,"Street 6, City",Vendor C,200,2026-02-10 16:46:03
2000630,1000066,Washing Machine Repair,Completed,2026-02-20 09:00 AM - 10:00 AM,"Street 66, City",Vendor B,150,2026-02-10 16:46:03
2000631,1000095,TV Repair,Completed,2026-02-14 12:00 PM - 01:00 PM,"Street 95, City",Vendor B,150,2026-02-10 16:46:03
2000632,1000056,Washing Machine Repair,Pending,2026-02-17 03:00 PM - 04:00 PM,"Street 56, City",Vendor A,100,2026-02-10 16:46:03
2000633,1000080,AC Repair,Cancelled,2026-02-12 01:00 PM - 02:00 PM,"Street 80, City",Vendor C,200,2026-02-10 16:46:03
2000634,1000028,AC Repair,Pending,2026-02-25 04:00 PM - 05:00 PM,"Street 28, City",Vendor C,200,2026-02-10 16:46:03
2000635,1000060,Fridge Repair,Cancelled,2026-02-24 01:00 PM - 02:00 PM,"Street 60, City",Vendor A,100,2026-02-10 16:46:03
2000636,1000097,AC Repair,Cancelled,2026-02-20 12:00 PM - 01:00 PM,"Street 97, City",Vendor A,100,2026-02-10 16:46:03
2000637,1000087,Fridge Repair,Pending,2026-03-10 03:00 PM - 04:00 PM,"Street 87, City",Vendor C,200,2026-02-10 16:46:03
2000638,1000067,AC Repair,Cancelled,2026-03-06 02:00 PM - 03:00 PM,"Street 67, City",Vendor A,100,2026-02-10 16:46:03
2000639,1000011,Washing Machine Repair,Completed,2026-02-15 10:00 AM - 11:00 AM,"Street 11, City",Vendor C,200,2026-02-10 16:46:03
2000640,1000011,TV Repair,Pending,2026-02-19 03:00 PM - 04:00 PM,"Street 11, City",Vendor A,100,2026-02-10 16:46:03
2000641,1000074,Washing Machine Repair,Cancelled,2026-02-28 10:00 AM - 11:00 AM,"Street 74, City",Vendor C,200,2026-02-10 16:46:03
2000642,1000045,AC Repair,Cancelled,2026-03-05 05:00 PM - 06:00 PM,"Street 45, City",Vendor C,200,2026-02-10 16:46:03
2000643,1000035,TV Repair,Completed,2026-02-25 04:00 PM - 05:00 PM,"Street 35, City",Vendor C,200,2026-02-10 16:46:03
2000644,1000035,Washing Machine Repair,Cancelled,2026-03-12 04:00 PM - 05:00 PM,"Street 35, City",Vendor B,150,2026-02-10 16:46:03
2000645,1000042,TV Repair,Cancelled,2026-03-08 04:00 PM - 05:00 PM,"Street 42, City",Vendor A,100,2026-02-10 16:46:03
2000646,1000039,Fridge Repair,Completed,2026-03-03 09:00 AM - 10:00 AM,"Street 39, City",Vendor A,100,2026-02-10 16:46:03
2000647,1000005,TV Repair,Cancelled,2026-03-01 10:00 AM - 11:00 AM,"Street 5, City",Vendor A,100,2026-02-10 16:46:03
2000648,1000045,Washing Machine Repair,Cancelled,2026-02-13 12:00 PM - 01:00 PM,"Street 45, City",Vendor A,100,2026-02-10 16:46:03
2000649,1000040,Washing Machine Repair,Cancelled,2026-02-11 10:00 AM - 11:00 AM,"Street 40, City",Vendor B,150,2026-02-10 16:46:03
2000650,1000055,TV Repair,Cancelled,2026-02-27 04:00 PM - 05:00 PM,"Street 55, City",Vendor C,200,2026-02-10 16:46:03
2000651,1000068,Washing Machine Repair,Completed,2026-02-14 02:00 PM - 03:00 PM,"Street 68, City",Vendor A,100,2026-02-10 16:46:03
2000652,1000095,Fridge Repair,Completed,2026-03-10 10:00 AM - 11:00 AM,"Street 95, City",Vendor B,150,2026-02-10 16:46:03
2000653,1000097,TV Repair,Pending,2026-03-02 09:00 AM - 10:00 AM,"Street 97, City",Vendor A,100,2026-02-10 16:46:03
2000654,1000097,Fridge Repair,Cancelled,2026-02-14 04:00 PM - 05:00 PM,"Street 97, City",Vendor B,150,2026-02-10 16:46:03
2000655,1000007,Fridge Repair,Completed,2026-02-16 01:00 PM - 02:00 PM,"Street 7, City",Vendor B,150,2026-02-10 16:46:03
2000656,1000046,AC Repair,Pending,2026-02-14 02:00 PM - 03:00 PM,"Street 46, City",Vendor B,150,2026-02-10 16:46:03
2000657,1000020,AC Repair,Pending,2026-03-07 09:00 AM - 10:00 AM,"Street 20, City",Vendor A,100,2026-02-10 16:46:03
2000658,1000041,AC Repair,Completed,2026-03-04 01:00 PM - 02:00 PM,"Street 41, City",Vendor A,100,2026-02-10 16:46:03
2000659,1000038,Washing Machine Repair,Completed,2026-03-04 05:00 PM - 06:00 PM,"Street 38, City",Vendor B,150,2026-02-10 16:46:03
2000660,1000070,Washing Machine Repair,Pending,2026-02-17 11:00 AM - 12:00 PM,"Street 70, City",Vendor C,200,2026-02-10 16:46:03
2000661,1000036,Washing Machine Repair,Completed,2026-03-06 12:00 PM - 01:00 PM,"Street 36, City",Vendor B,150,2026-02-10 16:46:03
2000662,1000003,TV Repair,Cancelled,2026-02-25 04:00 PM - 05:00 PM,"Street 3, City",Vendor C,200,2026-02-10 16:46:03
2000663,1000090,TV Repair,Completed,2026-03-04 02:00 PM - 03:00 PM,"Street 90, City",Vendor C,200,2026-02-10 16:46:03
2000664,1000072,Washing Machine Repair,Completed,2026-02-15 02:00 PM - 03:00 PM,"Street 72, City",Vendor B,150,2026-02-10 16:46:03
2000665,1000083,AC Repair,Pending,2026-02-18 05:00 PM - 06:00 PM,"Street 83, City",Vendor B,150,2026-02-10 16:46:03
2000666,1000059,Washing Machine Repair,Pending,2026-02-13 09:00 AM - 10:00 AM,"Street 59, City",Vendor B,150,2026-02-10 16:46:03
2000667,1000033,TV Repair,Pending,2026-02-23 09:00 AM - 10:00 AM,"Street 33, City",Vendor B,150,2026-02-10 16:46:03
2000668,1000073,Washing Machine Repair,Pending,2026-02-19 01:00 PM - 02:00 PM,"Street 73, City",Vendor A,100,2026-02-10 16:46:03
2000669,1000005,AC Repair,Completed,2026-02-10 12:00 PM - 01:00 PM,"Street 5, City",Vendor B,150,2026-02-10 16:46:03
2000670,1000080,Fridge Repair,Cancelled,2026-03-09 02:00 PM - 03:00 PM,"Street 80, City",Vendor A,100,2026-02-10 16:46:03
2000671,1000093,Fridge Repair,Completed,2026-03-11 09:00 AM - 10:00 AM,"Street 93, City",Vendor B,150,2026-02-10 16:46:03
2000672,1000064,AC Repair,Completed,2026-03-07 02:00 PM - 03:00 PM,"Street 64, City",Vendor A,100,2026-02-10 16:46:03
2000673,1000063,Fridge Repair,Completed,2026-03-05 09:00 AM - 10:00 AM,"Street 63, City",Vendor C,200,2026-02-10 16:46:03
2000674,1000012,AC Repair,Cancelled,2026-02-25 10:00 AM - 11:00 AM,"Street 12, City",Vendor A,100,2026-02-10 16:46:03
2000675,1000062,AC Repair,Pending,2026-03-09 01:00 PM - 02:00 PM,"Street 62, City",Vendor C,200,2026-02-10 16:46:03
2000676,1000038,Washing Machine Repair,Cancelled,2026-02-26 05:00 PM - 06:00 PM,"Street 38, City",Vendor A,100,2026-02-10 16:46:03
2000677,1000020,AC Repair,Cancelled,2026-03-06 12:00 PM - 01:00 PM,"Street 20, City",Vendor A,100,2026-02-10 16:46:03
2000678,1000079,TV Repair,Completed,2026-02-15 10:00 AM - 11:00 AM,"Street 79, City",Vendor C,200,2026-02-10 16:46:03
2000679,1000047,Fridge Repair,Completed,2026-02-14 04:00 PM - 05:00 PM,"Street 47, City",Vendor B,150,2026-02-10 16:46:03
2000680,1000046,AC Repair,Pending,2026-02-11 12:00 PM - 01:00 PM,"Street 46, City",Vendor C,200,2026-02-10 16:46:03
2000681,1000003,Washing Machine Repair,Pending,2026-02-19 01:00 PM - 02:00 PM,"Street 3, City",Vendor C,200,2026-02-10 16:46:03
2000682,1000041,TV Repair,Completed,2026-02-22 03:00 PM - 04:00 PM,"Street 41, City",Vendor A,100,2026-02-10 16:46:03
2000683,1000090,AC Repair,Cancelled,2026-03-04 05:00 PM - 06:00 PM,"Street 90, City",Vendor A,100,2026-02-10 16:46:03
2000684,1000019,Washing Machine Repair,Cancelled,2026-03-03 05:00 PM - 06:00 PM,"Street 19, City",Vendor B,150,2026-02-10 16:46:03
2000685,1000016,TV Repair,Pending,2026-02-23 11:00 AM - 12:00 PM,"Street 16, City",Vendor C,200,2026-02-10 16:46:03
2000686,1000001,Fridge Repair,Cancelled,2026-02-28 11:00 AM - 12:00 PM,"Street 1, City",Vendor A,100,2026-02-10 16:46:03
2000687,1000049,AC Repair,Cancelled,2026-03-02 03:00 PM - 04:00 PM,"Street 49, City",Vendor B,150,2026-02-10 16:46:03
2000688,1000005,AC Repair,Cancelled,2026-02-21 01:00 PM - 02:00 PM,"Street 5, City",Vendor B,150,2026-02-10 16:46:03
2000689,1000047,AC Repair,Cancelled,2026-03-05 12:00 PM - 01:00 PM,"Street 47, City",Vendor C,200,2026-02-10 16:46:03
2000690,1000027,Fridge Repair,Completed,2026-02-24 01:00 PM - 02:00 PM,"Street 27, City",Vendor C,200,2026-02-10 16:46:03
2000691,1000034,Washing Machine Repair,Cancelled,2026-03-12 10:00 AM - 11:00 AM,"Street 34, City",Vendor C,200,2026-02-10 16:46:03
2000692,1000004,Fridge Repair,Pending,2026-03-11 03:00 PM - 04:00 PM,"Street 4, City",Vendor C,200,2026-02-10 16:46:03
2000693,1000069,TV Repair,Cancelled,2026-02-11 03:00 PM - 04:00 PM,"Street 69, City",Vendor C,200,2026-02-10 16:46:03
2000694,1000007,AC Repair,Completed,2026-02-25 02:00 PM - 03:00 PM,"Street 7, City",Vendor B,150,2026-02-10 16:46:03
2000695,1000046,Fridge Repair,Completed,2026-02-23 11:00 AM - 12:00 PM,"Street 46, City",Vendor A,100,2026-02-10 16:46:03
2000696,1000031,Fridge Repair,Cancelled,2026-03-09 11:00 AM - 12:00 PM,"Street 31, City",Vendor C,200,2026-02-10 16:46:03
2000697,1000001,Fridge Repair,Pending,2026-03-07 12:00 PM - 01:00 PM,"Street 1, City",Vendor A,100,2026-02-10 16:46:03
2000698,1000005,TV Repair,Cancelled,2026-02-24 02:00 PM - 03:00 PM,"Street 5, City",Vendor C,200,2026-02-10 16:46:03
2000699,1000015,Washing Machine Repair,Cancelled,2026-02-22 10:00 AM - 11:00 AM,"Street 15, City",Vendor B,150,2026-02-10 16:46:03
2000700,1000047,AC Repair,Pending,2026-02-13 10:00 AM - 11:00 AM,"Street 47, City",Vendor B,150,2026-02-10 16:46:03
2000701,1000024,TV Repair,Completed,2026-02-18 04:00 PM - 05:00 PM,"Street 24, City",Vendor C,200,2026-02-10 16:46:03
2000702,1000031,TV Repair,Cancelled,2026-03-02 11:00 AM - 12:00 PM,"Street 31, City",Vendor A,100,2026-02-10 16:46:03
2000703,1000059,Washing Machine Repair,Cancelled,2026-02-28 09:00 AM - 10:00 AM,"Street 59, City",Vendor A,100,2026-02-10 16:46:03
2000704,1000050,Fridge Repair,Pending,2026-02-11 09:00 AM - 10:00 AM,"Street 50, City",Vendor A,100,2026-02-10 16:46:03
2000705,1000067,AC Repair,Pending,2026-02-21 05:00 PM - 06:00 PM,"Street 67, City",Vendor A,100,2026-02-10 16:46:03
2000706,1000006,TV Repair,Pending,2026-02-24 09:00 AM - 10:00 AM,"Street 6, City",Vendor C,200,2026-02-10 16:46:03
2000707,1000051,AC Repair,Cancelled,2026-02-22 11:00 AM - 12:00 PM,"Street 51, City",Vendor B,150,2026-02-10 16:46:03
2000708,1000020,AC Repair,Pending,2026-02-19 05:00 PM - 06:00 PM,"Street 20, City",Vendor B,150,2026-02-10 16:46:03
2000709,1000026,AC Repair,Cancelled,2026-03-04 01:00 PM - 02:00 PM,"Street 26, City",Vendor A,100,2026-02-10 16:46:03
2000710,1000016,AC Repair,Completed,2026-02-16 04:00 PM - 05:00 PM,"Street 16, City",Vendor B,150,2026-02-10 16:46:03
2000711,1000024,Washing Machine Repair,Cancelled,2026-02-20 01:00 PM - 02:00 PM,"Street 24, City",Vendor A,100,2026-02-10 16:46:03
2000712,1000099,AC Repair,Cancelled,2026-03-08 12:00 PM - 01:00 PM,"Street 99, City",Vendor A,100,2026-02-10 16:46:03
2000713,1000061,Washing Machine Repair,Pending,2026-03-01 09:00 AM - 10:00 AM,"Street 61, City",Vendor B,150,2026-02-10 16:46:03
2000714,1000099,Fridge Repair,Completed,2026-02-16 01:00 PM - 02:00 PM,"Street 99, City",Vendor C,200,2026-02-10 16:46:03
2000715,1000007,TV Repair,Cancelled,2026-02-16 12:00 PM - 01:00 PM,"Street 7, City",Vendor A,100,2026-02-10 16:46:03
2000716,1000073,Fridge Repair,Completed,2026-03-01 05:00 PM - 06:00 PM,"Street 73, City",Vendor B,150,2026-02-10 16:46:03
2000717,1000077,Washing Machine Repair,Completed,2026-03-03 03:00 PM - 04:00 PM,"Street 77, City",Vendor C,200,2026-02-10 16:46:03
2000718,1000085,Washing Machine Repair,Completed,2026-03-05 04:00 PM - 05:00 PM,"Street 85, City",Vendor A,100,2026-02-10 16:46:03
2000719,1000008,Washing Machine Repair,Completed,2026-03-09 03:00 PM - 04:00 PM,"Street 8, City",Vendor B,150,2026-02-10 16:46:03
2000720,1000081,Washing Machine Repair,Cancelled,2026-03-12 01:00 PM - 02:00 PM,"Street 81, City",Vendor B,150,2026-02-10 16:46:03
2000721,1000045,Washing Machine Repair,Pending,2026-02-28 03:00 PM - 04:00 PM,"Street 45, City",Vendor C,200,2026-02-10 16:46:03
2000722,1000036,TV Repair,Pending,2026-03-09 11:00 AM - 12:00 PM,"Street 36, City",Vendor A,100,2026-02-10 16:46:03
2000723,1000008,Fridge Repair,Pending,2026-03-04 05:00 PM - 06:00 PM,"Street 8, City",Vendor A,100,2026-02-10 16:46:03
2000724,1000091,AC Repair,Completed,2026-03-12 12:00 PM - 01:00 PM,"Street 91, City",Vendor A,100,2026-02-10 16:46:03
2000725,1000003,Washing Machine Repair,Cancelled,2026-02-12 11:00 AM - 12:00 PM,"Street 3, City",Vendor A,100,2026-02-10 16:46:03
2000726,1000068,TV Repair,Completed,2026-02-15 04:00 PM - 05:00 PM,"Street 68, City",Vendor A,100,2026-02-10 16:46:03
2000727,1000025,TV Repair,Pending,2026-02-27 03:00 PM - 04:00 PM,"Street 25, City",Vendor B,150,2026-02-10 16:46:03
2000728,1000059,AC Repair,Cancelled,2026-03-02 10:00 AM - 11:00 AM,"Street 59, City",Vendor A,100,2026-02-10 16:46:03
2000729,1000023,AC Repair,Cancelled,2026-02-20 04:00 PM - 05:00 PM,"Street 23, City",Vendor B,150,2026-02-10 16:46:03
2000730,1000065,Washing Machine Repair,Completed,2026-03-03 09:00 AM - 10:00 AM,"Street 65, City",Vendor A,100,2026-02-10 16:46:03
2000731,1000096,Fridge Repair,Completed,2026-02-18 12:00 PM - 01:00 PM,"Street 96, City",Vendor A,100,2026-02-10 16:46:03
2000732,1000088,AC Repair,Completed,2026-03-06 05:00 PM - 06:00 PM,"Street 88, City",Vendor C,200,2026-02-10 16:46:03
2000733,1000051,Fridge Repair,Cancelled,2026-03-09 12:00 PM - 01:00 PM,"Street 51, City",Vendor B,150,2026-02-10 16:46:03
2000734,1000051,Washing Machine Repair,Pending,2026-03-08 10:00 AM - 11:00 AM,"Street 51, City",Vendor A,100,2026-02-10 16:46:03
2000735,1000076,TV Repair,Pending,2026-02-18 02:00 PM - 03:00 PM,"Street 76, City",Vendor C,200,2026-02-10 16:46:03
2000736,1000088,Fridge Repair,Cancelled,2026-03-05 12:00 PM - 01:00 PM,"Street 88, City",Vendor A,100,2026-02-10 16:46:03
2000737,1000002,AC Repair,Completed,2026-03-02 11:00 AM - 12:00 PM,"Street 2, City",Vendor B,150,2026-02-10 16:46:03
2000738,1000021,TV Repair,Cancelled,2026-02-10 01:00 PM - 02:00 PM,"Street 21, City",Vendor C,200,2026-02-10 16:46:03
2000739,1000053,Washing Machine Repair,Cancelled,2026-03-12 10:00 AM - 11:00 AM,"Street 53, City",Vendor B,150,2026-02-10 16:46:03
2000740,1000056,Washing Machine Repair,Completed,2026-03-12 03:00 PM - 04:00 PM,"Street 56, City",Vendor B,150,2026-02-10 16:46:03
2000741,1000082,AC Repair,Cancelled,2026-02-10 04:00 PM - 05:00 PM,"Street 82, City",Vendor A,100,2026-02-10 16:46:03
2000742,1000047,TV Repair,Cancelled,2026-02-17 09:00 AM - 10:00 AM,"Street 47, City",Vendor C,200,2026-02-10 16:46:03
2000743,1000029,Fridge Repair,Pending,2026-03-05 12:00 PM - 01:00 PM,"Street 29, City",Vendor A,100,2026-02-10 16:46:03
2000744,1000084,TV Repair,Cancelled,2026-03-05 12:00 PM - 01:00 PM,"Street 84, City",Vendor C,200,2026-02-10 16:46:03
2000745,1000061,TV Repair,Completed,2026-02-28 10:00 AM - 11:00 AM,"Street 61, City",Vendor A,100,2026-02-10 16:46:03
2000746,1000046,TV Repair,Pending,2026-03-03 01:00 PM - 02:00 PM,"Street 46, City",Vendor A,100,2026-02-10 16:46:03
2000747,1000064,Washing Machine Repair,Completed,2026-03-01 09:00 AM - 10:00 AM,"Street 64, City",Vendor C,200,2026-02-10 16:46:03
2000748,1000028,TV Repair,Pending,2026-03-04 05:00 PM - 06:00 PM,"Street 28, City",Vendor C,200,2026-02-10 16:46:03
2000749,1000056,AC Repair,Completed,2026-02-11 03:00 PM - 04:00 PM,"Street 56, City",Vendor A,100,2026-02-10 16:46:03
2000750,1000075,Washing Machine Repair,Cancelled,2026-02-10 02:00 PM - 03:00 PM,"Street 75, City",Vendor B,150,2026-02-10 16:46:03
2000751,1000035,TV Repair,Cancelled,2026-02-21 12:00 PM - 01:00 PM,"Street 35, City",Vendor A,100,2026-02-10 16:46:03
2000752,1000058,Fridge Repair,Completed,2026-02-16 02:00 PM - 03:00 PM,"Street 58, City",Vendor B,150,2026-02-10 16:46:03
2000753,1000046,Washing Machine Repair,Cancelled,2026-02-27 01:00 PM - 02:00 PM,"Street 46, City",Vendor C,200,2026-02-10 16:46:03
2000754,1000008,AC Repair,Completed,2026-03-01 10:00 AM - 11:00 AM,"Street 8, City",Vendor A,100,2026-02-10 16:46:03
2000755,1000015,Washing Machine Repair,Completed,2026-02-20 11:00 AM - 12:00 PM,"Street 15, City",Vendor C,200,2026-02-10 16:46:03
2000756,1000046,Fridge Repair,Cancelled,2026-03-02 04:00 PM - 05:00 PM,"Street 46, City",Vendor C,200,2026-02-10 16:46:03
2000757,1000019,TV Repair,Completed,2026-02-17 11:00 AM - 12:00 PM,"Street 19, City",Vendor C,200,2026-02-10 16:46:03
2000758,1000072,TV Repair,Pending,2026-03-08 11:00 AM - 12:00 PM,"Street 72, City",Vendor A,100,2026-02-10 16:46:03
2000759,1000019,Fridge Repair,Cancelled,2026-03-09 05:00 PM - 06:00 PM,"Street 19, City",Vendor A,100,2026-02-10 16:46:03
2000760,1000054,Fridge Repair,Cancelled,2026-02-17 03:00 PM - 04:00 PM,"Street 54, City",Vendor C,200,2026-02-10 16:46:03
2000761,1000021,Fridge Repair,Cancelled,2026-02-18 02:00 PM - 03:00 PM,"Street 21, City",Vendor C,200,2026-02-10 16:46:03
2000762,1000019,Washing Machine Repair,Cancelled,2026-03-10 12:00 PM - 01:00 PM,"Street 19, City",Vendor B,150,2026-02-10 16:46:03
2000763,1000003,Fridge Repair,Cancelled,2026-02-14 12:00 PM - 01:00 PM,"Street 3, City",Vendor A,100,2026-02-10 16:46:03
2000764,1000007,Fridge Repair,Completed,2026-03-01 04:00 PM - 05:00 PM,"Street 7, City",Vendor C,200,2026-02-10 16:46:03
2000765,1000033,Fridge Repair,Pending,2026-02-17 01:00 PM - 02:00 PM,"Street 33, City",Vendor A,100,2026-02-10 16:46:03
2000766,1000034,Washing Machine Repair,Completed,2026-02-11 10:00 AM - 11:00 AM,"Street 34, City",Vendor C,200,2026-02-10 16:46:03
2000767,1000038,Fridge Repair,Cancelled,2026-02-26 05:00 PM - 06:00 PM,"Street 38, City",Vendor B,150,2026-02-10 16:46:03
2000768,1000053,Fridge Repair,Pending,2026-02-14 05:00 PM - 06:00 PM,"Street 53, City",Vendor A,100,2026-02-10 16:46:03
2000769,1000065,AC Repair,Completed,2026-02-23 03:00 PM - 04:00 PM,"Street 65, City",Vendor C,200,2026-02-10 16:46:03
2000770,1000040,TV Repair,Completed,2026-02-15 04:00 PM - 05:00 PM,"Street 40, City",Vendor B,150,2026-02-10 16:46:03
2000771,1000023,Fridge Repair,Pending,2026-02-12 05:00 PM - 06:00 PM,"Street 23, City",Vendor C,200,2026-02-10 16:46:03
2000772,1000069,Washing Machine Repair,Completed,2026-02-12 10:00 AM - 11:00 AM,"Street 69, City",Vendor C,200,2026-02-10 16:46:03
2000773,1000059,AC Repair,Pending,2026-02-21 10:00 AM - 11:00 AM,"Street 59, City",Vendor C,200,2026-02-10 16:46:03
2000774,1000062,Washing Machine Repair,Cancelled,2026-02-26 11:00 AM - 12:00 PM,"Street 62, City",Vendor B,150,2026-02-10 16:46:03
2000775,1000094,TV Repair,Completed,2026-03-11 10:00 AM - 11:00 AM,"Street 94, City",Vendor C,200,2026-02-10 16:46:03
2000776,1000023,TV Repair,Cancelled,2026-02-16 09:00 AM - 10:00 AM,"Street 23, City",Vendor C,200,2026-02-10 16:46:03
2000777,1000023,Washing Machine Repair,Cancelled,2026-03-04 10:00 AM - 11:00 AM,"Street 23, City",Vendor B,150,2026-02-10 16:46:03
2000778,1000063,Washing Machine Repair,Pending,2026-03-09 11:00 AM - 12:00 PM,"Street 63, City",Vendor A,100,2026-02-10 16:46:03
2000779,1000005,Washing Machine Repair,Cancelled,2026-03-08 01:00 PM - 02:00 PM,"Street 5, City",Vendor A,100,2026-02-10 16:46:03
2000780,1000098,Washing Machine Repair,Cancelled,2026-03-05 01:00 PM - 02:00 PM,"Street 98, City",Vendor C,200,2026-02-10 16:46:03
2000781,1000085,TV Repair,Cancelled,2026-03-03 12:00 PM - 01:00 PM,"Street 85, City",Vendor B,150,2026-02-10 16:46:03
